label,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
glute_bridge_up,177.61299,150.85982,-45.073963,182.09505,154.28801,-54.536064,181.9898,155.12024,-54.53912,181.96466,155.99133,-54.577328,182.48837,152.93558,-41.830235,182.59601,152.91705,-41.832245,182.74414,152.96494,-41.86076,180.1898,162.89972,-75.728645,180.99718,159.51224,-17.611092,172.99156,152.86005,-50.770115,173.46489,151.44417,-33.983906,148.28383,170.97934,-91.202866,155.05121,160.07477,20.51303,106.284225,177.88963,-86.781296,123.18261,156.97437,53.100307,73.39639,178.2304,-72.1022,99.226166,155.62128,61.97998,64.00346,181.05176,-79.82312,89.75446,157.27882,67.8295,62.003017,178.42699,-80.15911,91.51423,153.9069,57.053776,65.37607,177.35637,-71.22578,93.88142,155.71361,57.619476,87.51248,140.52202,-37.26785,94.57782,129.37183,37.28276,39.017902,117.3929,-53.025585,45.785828,112.146866,56.96302,46.80799,159.81557,18.215475,55.546535,154.03566,117.73951,53.241627,166.74161,25.803307,61.535072,159.73528,124.34226,28.016203,169.85553,43.174625,40.711384,163.35745,141.20395
glute_bridge_up,398.82755,595.2559,84.6364,372.93057,611.87994,111.85745,373.1898,614.8705,111.685074,373.24542,618.40735,111.62901,372.79807,615.65076,22.219736,372.67886,621.0113,22.244383,372.23868,627.5044,21.992502,391.09912,660.91187,271.21777,388.37112,672.03906,-131.98637,430.93256,605.57495,155.23264,431.09766,611.66394,39.39576,557.8822,665.37683,500.964,545.55853,723.43896,-373.1158,777.53784,700.65564,639.9563,775.1783,759.83105,-529.16205,968.33716,721.0299,602.8332,991.9717,762.4498,-592.8328,1039.8558,731.47125,624.76294,1056.5005,780.1092,-655.04956,1047.0608,734.5092,557.8213,1064.9438,770.7359,-635.2069,1012.88336,726.4219,569.5854,1039.9297,761.48083,-579.1316,939.069,491.8031,281.6269,950.2133,522.76495,-281.4213,1255.8901,353.07114,211.006,1280.074,365.90704,-389.57077,1262.2675,695.3493,541.7182,1272.9933,718.8749,-67.79626,1232.8188,754.1385,575.12256,1246.946,775.93933,-30.943197,1391.9933,754.1403,590.7838,1424.1028,780.9806,-18.487759
glute_bridge_down,969.2654,267.8136,67.20302,990.0463,280.06863,39.982525,991.0205,285.05258,39.846752,991.9708,290.82242,39.725292,988.85974,273.5495,86.40091,988.96094,273.45483,86.46132,989.1385,273.51352,86.21903,983.93494,318.91992,-5.1821384,982.48785,300.33536,198.99768,948.7584,281.05618,54.24289,947.309,272.25485,114.02943,907.90967,378.65665,-169.47525,847.15546,290.23087,345.79544,757.9026,452.5304,-312.1532,683.95905,366.4304,421.31476,598.32526,479.10944,-425.0376,561.63043,367.84805,367.08038,546.64813,514.9289,-481.89633,524.7724,367.72617,368.82288,539.9122,491.86328,-467.28024,522.5076,381.51575,316.722,552.4385,476.92377,-418.2863,534.8563,374.35034,342.66544,561.4143,380.5898,-166.87988,548.17255,313.6439,166.6994,347.13425,183.68253,-226.74753,365.54913,144.0927,51.014687,273.73666,430.24048,-142.90652,262.86618,353.22977,232.93274,292.08713,478.4462,-132.68306,280.22687,399.62265,247.95395,134.74896,479.84546,-168.111,170.34912,395.43372,223.56876
glute_bridge_up,270.391,645.5544,87.56604,240.94748,661.71405,127.06581,240.62514,663.8599,126.86969,240.35759,666.4235,126.72929,242.41205,666.9956,27.054161,243.16573,673.08826,27.080727,243.72054,680.17426,26.794619,259.20343,714.50714,301.25455,259.88293,731.65814,-143.79958,305.415,653.85675,160.91911,306.15903,661.0429,33.18597,468.47263,704.92224,542.10175,458.9079,790.64655,-437.05325,744.6007,750.69214,701.0929,741.4676,808.3049,-531.93787,944.4766,733.5339,669.9371,1008.7781,822.6753,-522.8474,1012.47064,734.2897,676.9402,1080.411,839.48694,-590.2371,1023.7437,739.6113,610.70276,1088.3455,820.1824,-585.8087,1001.2643,737.3797,634.31775,1059.4454,804.1651,-515.7256,877.75366,562.1688,325.89008,887.4434,600.4091,-325.7503,1210.088,366.20804,221.4856,1258.0181,369.10104,-489.82172,1178.7747,747.9582,677.4363,1215.2549,768.4311,-95.078285,1137.0457,793.92114,726.74664,1146.8123,804.35614,-44.078426,1284.8334,810.8551,792.77527,1364.4521,826.7063,29.015013
glute_bridge_down,967.3062,508.37427,120.02807,988.8855,515.46124,76.30767,989.83856,519.03424,76.27583,991.3364,522.90204,76.14064,987.90533,511.05835,140.81787,987.872,511.80273,140.882,988.1708,512.57086,140.72931,994.3602,559.5987,-21.147923,987.88794,545.39825,266.81122,947.1301,524.2238,89.454155,945.3884,518.39453,173.00804,906.8411,638.6571,-216.33385,857.5821,567.31635,435.98145,822.2153,718.48206,-392.7079,747.9352,619.3826,650.9757,673.354,683.3422,-374.4254,658.5113,613.5694,747.86005,629.0567,680.147,-409.62286,626.9354,613.13556,778.65607,627.6165,665.7746,-379.55106,630.02924,603.8123,734.1172,642.24304,664.29,-357.29355,643.2086,603.3972,728.9758,546.00323,621.87256,-207.05458,540.46686,579.8223,206.85106,369.26022,361.88638,-248.03078,376.7267,352.4621,159.63902,261.8173,610.4165,-104.13922,273.58636,582.71924,329.3813,287.7218,659.6804,-86.00465,288.6548,630.5577,341.31027,143.5155,646.89233,-90.295,150.87631,626.1277,311.5552
glute_bridge_down,213.4277,105.50585,18.909512,217.91592,107.64438,9.295229,218.18068,108.39843,9.284938,218.48863,109.156235,9.237716,217.96516,107.26347,23.62258,218.24773,107.72882,23.615452,218.60936,108.28425,23.605114,217.97415,115.72106,-11.186296,217.97502,114.82599,51.34719,209.04805,108.17979,12.288049,209.07858,107.565674,30.241062,193.30252,125.898125,-50.142567,190.54068,118.34221,93.009384,152.71367,124.97694,-44.165405,152.73135,116.80201,47.38818,168.46219,100.237175,44.03578,171.17137,101.75738,-56.917522,172.41095,96.56958,49.337074,176.05342,100.898605,-68.738335,175.83374,99.77821,51.914433,178.46414,103.17221,-64.906265,174.99924,101.36314,49.16535,177.31425,104.15747,-59.33203,115.49564,122.28093,-43.841175,116.551445,114.04146,43.815174,70.3032,71.45728,-49.363483,75.81054,71.14013,42.430496,40.588726,122.07156,-20.631134,44.33747,116.59402,67.046,43.64866,131.62457,-17.070656,47.141483,126.666916,67.85868,12.094789,130.46397,-20.510046,18.901218,124.906494,59.872616
glute_bridge_up,982.2419,317.93887,35.239616,999.5675,328.63794,18.215595,1000.2168,333.3852,18.142756,1000.63934,338.93378,18.000814,998.0217,322.84326,57.559586,997.59546,322.38574,57.60521,997.1619,321.97253,57.471115,990.7013,366.3808,0.36650366,988.57495,341.29593,175.55002,963.63776,327.31775,33.05105,962.5833,318.58957,83.870125,914.3548,412.6426,-115.57097,880.9822,319.20605,307.75693,785.2569,471.30698,-184.23021,741.9309,326.29254,390.44855,647.9108,495.87598,-240.53848,639.3108,290.7541,346.97437,599.67163,515.551,-274.39163,606.3384,281.1806,348.2477,597.70404,497.00394,-271.63263,606.91077,280.90582,307.356,608.4257,487.90497,-236.12076,619.0173,288.22507,326.3216,630.52454,345.2678,-135.80464,636.2929,275.16873,135.5279,418.49323,211.00905,-281.8724,447.48703,148.71419,-2.7661114,386.7778,412.6144,-52.72602,390.04242,342.08694,227.45438,411.10016,455.04642,-29.074955,395.06976,382.17932,248.91756,281.24722,453.6917,-59.487244,301.67816,377.08414,222.35089
glute_bridge_down,269.88388,96.84375,-35.682903,278.78265,95.83631,-43.838943,280.44608,97.6272,-43.821404,282.49667,99.72509,-43.888775,276.10214,92.49642,-27.467379,275.82132,91.79731,-27.417461,275.59497,91.11189,-27.453987,289.8833,111.21604,-49.40577,280.7996,98.8933,26.102322,267.72784,105.458,-35.166805,264.93234,101.08045,-13.264591,266.02524,158.2146,-68.281815,253.38698,105.151924,64.78347,196.90079,176.33583,-65.52719,197.86397,101.672005,79.4954,141.19028,181.72379,-72.12845,151.11433,102.8453,45.565594,126.377426,188.99011,-88.26046,136.56758,103.0572,36.93597,123.696815,179.96606,-97.41915,138.2545,103.8025,24.021385,127.27148,176.11032,-75.13376,141.29112,106.92135,38.57652,162.86781,153.26306,-45.298275,162.64578,120.47017,45.188942,85.618576,94.99091,-136.93076,96.09284,59.735104,-26.708393,50.158703,148.46495,15.140665,55.044212,114.27685,111.0795,54.041164,164.3605,31.726248,52.90471,129.34035,125.14911,9.375329,150.43817,24.121628,15.42058,125.26722,114.70081
glute_bridge_up,582.3658,168.66632,51.486507,594.07416,179.71196,24.167727,593.7905,181.83356,24.190407,593.66205,184.16115,24.139206,594.88434,178.39174,66.33461,595.02856,179.64987,66.368225,595.2641,180.82753,66.26624,585.5432,207.12334,-48.764565,587.4364,199.82602,139.96213,568.7103,173.14839,29.65711,568.8725,170.69115,84.03681,515.3198,235.11314,-159.11278,507.66827,198.36894,249.47165,398.6417,256.2003,-196.87573,399.0195,204.73877,311.79654,297.74588,264.15652,-195.13475,301.13632,213.3064,293.92276,261.09787,272.34952,-223.63872,273.727,212.28325,301.99435,257.21823,267.2613,-211.69783,269.55923,219.05028,272.20837,270.24817,261.1691,-187.51472,279.51605,219.86757,279.2864,314.72736,144.48909,-129.24864,319.38013,112.29659,129.02881,150.94167,76.54293,-216.40247,155.59306,53.71476,91.14956,98.54316,231.32788,-48.078117,113.27936,199.07413,238.35861,113.231,260.96716,-33.017735,126.02226,224.88847,250.73946,24.80237,257.58167,-60.973927,37.17445,224.56921,217.85709
glute_bridge_down,202.64447,465.08905,-59.974026,172.03964,476.28366,-32.675407,171.47815,477.04272,-32.967136,170.66383,477.99612,-33.24946,171.16306,484.91605,-103.29997,170.42606,491.46548,-103.29833,169.4252,499.08194,-103.51852,176.68541,515.46643,125.36205,177.25461,543.0739,-188.7385,229.8883,469.46152,6.072657,230.10345,480.55466,-85.181076,365.09555,504.13513,312.3968,334.99634,619.544,-341.96594,539.036,528.5821,496.59473,508.01355,715.448,-551.3197,658.0645,513.736,518.64264,673.5492,773.6528,-738.90875,719.7394,505.1914,537.7966,713.81604,801.5153,-806.4206,712.5141,502.92365,476.19684,712.0807,774.23566,-797.7764,699.9193,510.2783,492.4269,701.0978,763.79767,-738.92163,794.74756,500.88385,212.76398,800.5161,599.50696,-212.35806,1042.8871,286.92474,32.956127,1095.5287,382.6164,-382.49982,1145.9553,519.21625,470.62167,1167.1239,590.0318,74.25908,1116.6229,569.4807,514.184,1147.553,643.8288,129.1297,1266.6382,573.9153,532.8225,1299.1663,617.8995,166.6028
glute_bridge_down,1031.8481,290.83963,-63.726353,1055.929,310.60785,-99.79578,1055.8679,316.04294,-99.937485,1055.7714,321.84067,-100.06096,1055.6752,304.4827,-46.880688,1055.4254,305.12445,-46.85576,1055.5775,305.89984,-47.095016,1040.5049,354.5359,-177.61,1042.1628,339.6866,53.779545,1004.6599,299.88202,-88.63499,1005.0043,291.24362,-20.29441,900.4308,414.3734,-297.79352,887.71576,317.7163,208.40576,681.1659,455.06442,-341.5558,682.5836,337.82214,315.01727,480.73428,440.24225,-349.01703,542.1001,314.40472,265.75528,418.0461,464.61392,-399.7304,501.0075,302.50027,271.39355,414.06796,445.26187,-389.3498,500.55313,302.60242,210.5546,430.1648,431.4714,-340.71106,508.5907,313.2917,239.07315,492.77997,332.8587,-153.6184,519.06683,262.77216,153.7328,278.27106,95.01481,-214.04248,354.79187,73.96522,113.86349,217.66106,352.86584,-23.248674,268.91962,305.43253,327.42365,236.00334,406.21338,-4.2421627,282.00696,354.7549,347.31564,69.10652,385.9552,2.7427168,157.55054,345.18307,369.5906
glute_bridge_down,365.25983,381.6638,-45.307392,355.44583,391.41702,-23.586275,355.43073,391.75238,-23.710503,355.5266,392.20566,-23.779623,356.42056,395.32266,-68.80724,357.20697,398.4771,-68.863266,358.21567,402.39838,-69.01603,365.48398,406.683,89.92596,371.06827,424.64908,-110.06154,380.47226,381.13593,0.62406445,381.97873,386.83612,-57.305813,462.33292,394.0063,249.60849,449.31995,449.8032,-215.08542,569.6438,419.6204,365.25235,552.48035,483.36264,-272.2501,658.4797,409.7459,316.59705,650.8638,502.17844,-295.46735,686.8399,404.61856,318.37915,681.8289,514.1044,-334.176,685.55695,408.7678,274.1081,683.24963,498.69153,-334.2915,674.301,413.73898,295.24615,672.9157,493.19095,-294.14148,666.44763,400.99747,159.6661,663.959,442.96136,-159.64963,761.6166,258.58307,102.737885,765.23035,291.3685,-255.80507,820.2261,409.5443,278.22873,820.55566,450.67514,-86.50078,812.95984,445.41953,294.24048,808.2256,478.62122,-66.9483,899.28534,437.1492,283.8606,902.46313,471.1128,-79.9868
glute_bridge_up,868.7744,590.55005,3.2703001,883.61584,602.5874,-28.47654,883.78906,605.3453,-28.441322,884.04956,608.21436,-28.51353,884.0072,601.39233,21.424414,884.3835,603.4377,21.48819,884.9326,605.7438,21.40174,876.34827,630.98816,-106.818344,877.13617,627.1871,116.49427,849.0018,598.8446,-19.946342,848.8853,597.2013,44.531326,767.6978,654.084,-233.11557,757.5625,628.8334,257.5728,613.13574,686.77686,-272.61688,610.7142,644.3502,331.2785,481.47354,697.1396,-260.4547,489.88904,656.7687,288.43414,438.989,705.92084,-301.34235,453.70676,660.6285,287.96564,434.27863,698.5096,-290.8384,446.79855,665.3163,249.24506,447.62088,693.6215,-253.59029,459.10852,662.3526,268.6746,505.6181,553.7142,-164.1027,509.8142,528.52295,163.81567,293.60117,443.59067,-244.79443,307.281,439.06955,95.25809,194.26006,644.2891,-100.930984,212.81264,626.231,261.5057,200.50455,677.3093,-91.81223,222.57861,659.7396,273.7308,81.72998,684.1764,-159.68068,130.65857,660.7927,211.89252
glute_bridge_down,1003.2974,274.74963,-86.25441,1028.7776,293.21252,-122.81282,1029.0342,298.7173,-122.93686,1029.3043,304.8464,-123.04492,1028.2944,287.84406,-73.1407,1028.2582,288.90445,-73.135956,1028.4359,290.149,-73.34342,1016.71234,341.68015,-192.0526,1018.16315,324.72247,24.661938,975.97095,285.82968,-107.30483,976.05994,277.6534,-43.14437,877.0808,405.5339,-297.1884,865.1169,303.39636,186.01442,655.13074,437.69684,-325.5622,657.56177,320.57077,301.04083,463.98822,426.72546,-331.56906,530.79016,282.07086,253.45802,398.01324,448.07944,-377.04962,488.14267,270.10306,255.96559,396.2072,427.1803,-369.94385,500.00473,267.05447,193.1113,410.25763,414.34564,-324.32175,507.22192,273.8042,225.8902,456.84735,314.65048,-139.74303,489.73038,242.59587,139.91898,258.14938,67.46779,-194.04915,337.49802,52.55665,119.967384,184.36148,333.44623,-5.1476994,251.95905,266.63614,317.52228,197.46521,391.25934,15.730385,294.15198,321.49954,336.39935,44.453735,364.6962,44.25426,142.81053,298.94492,376.0573
glute_bridge_up,210.11768,513.4463,117.894455,195.37422,520.3523,141.76077,195.45963,521.0579,141.67426,195.58942,522.02325,141.58383,193.90999,525.57666,88.44964,193.34766,529.94934,88.430176,192.67444,535.1829,88.41598,202.17899,546.07605,267.45975,198.54602,564.061,21.417902,231.49977,518.8846,169.7702,229.22723,524.2171,98.797516,313.64056,560.18585,399.5491,272.92297,602.3026,-129.29791,461.58786,568.2624,494.76245,391.81384,648.1207,-390.03284,560.7148,544.56433,500.047,508.71234,683.929,-672.6391,593.02216,537.1702,524.6194,547.545,698.8008,-729.11957,590.8452,542.94946,471.32214,550.86615,687.1206,-711.3174,580.26483,545.96375,476.62704,538.3504,677.3323,-667.9591,567.43884,441.27957,175.17897,548.2743,437.03763,-175.0303,772.91516,371.59314,92.80781,789.1859,357.02252,-323.6649,857.7379,568.8658,158.10011,866.35156,581.00256,-229.15265,843.8452,614.2246,161.02802,849.3628,628.5245,-216.27638,968.00195,616.3842,114.11487,976.19336,628.3905,-242.86417
glute_bridge_down,305.6769,258.4807,94.164665,287.53696,268.55643,115.423004,287.98465,268.4391,115.23944,288.50372,268.47284,115.05696,286.67026,276.5824,80.01317,286.42697,282.54004,79.98841,286.31802,289.45578,79.838585,297.67886,290.3693,223.63817,296.11844,318.85968,66.916595,326.78113,259.75165,137.40175,326.2039,268.84494,91.58309,442.01447,276.25052,339.5714,373.90933,367.98013,-82.4888,595.82697,323.3328,438.0027,522.5003,447.81918,-188.77597,738.25714,344.33395,417.8087,684.8218,482.86768,-275.07953,784.07263,345.47742,412.8919,737.4595,511.5667,-310.6697,785.4304,356.34116,376.31958,745.8133,493.68445,-313.4261,767.1909,362.37643,400.32385,729.74756,477.46796,-274.67,719.5149,309.8922,139.73682,706.0432,378.85983,-139.60321,913.69476,132.92537,-19.169014,935.2842,184.92696,-234.4835,993.2405,359.78156,220.64359,1020.2512,424.74426,-77.2701,981.0495,417.63602,241.35092,999.0756,473.08197,-55.82092,1107.2035,405.1136,217.52042,1150.4551,481.18353,-77.69628
glute_bridge_down,195.50098,445.97327,-123.655304,181.0448,456.86722,-100.23752,180.96565,456.9642,-100.35485,180.59998,457.366,-100.44918,181.92024,464.77737,-152.02328,182.53876,470.2068,-152.11952,183.0912,477.17755,-152.24702,190.77492,478.1383,44.033092,195.29434,508.30243,-185.8164,218.8934,443.67694,-64.321014,220.38261,454.3992,-130.54433,330.86438,472.92352,241.20058,312.56577,539.5251,-300.6565,458.57416,515.9422,390.4444,442.6852,634.7266,-333.38562,545.18774,482.1815,409.33713,561.7256,558.17883,-220.43114,585.4211,472.6139,418.49338,592.1255,544.81464,-237.52905,564.5938,473.3484,377.0957,586.75494,533.59406,-215.76059,572.97534,476.75195,389.51965,576.4643,537.482,-204.15704,658.2075,469.495,189.19513,661.7594,505.73828,-189.2492,801.8475,275.68655,118.313354,827.55066,299.40695,-278.89624,901.64355,478.9087,345.75903,937.60376,515.2227,-50.371216,896.94995,525.37646,366.1458,921.5939,558.88,-22.276667,1022.24396,518.6172,368.68698,1065.4866,546.2513,-1.2465794
glute_bridge_up,69.23516,144.83345,53.88902,61.138714,149.18039,65.73249,61.165825,149.83183,65.68492,61.17824,150.63751,65.64856,61.01594,150.92659,35.669926,61.00306,152.75746,35.653015,61.05284,155.01419,35.563076,64.6746,163.83821,125.307915,64.62434,170.35866,-10.628395,78.85105,148.22067,78.905304,78.88508,150.67567,39.76925,126.07817,167.78886,195.9616,112.9098,186.96034,-97.84374,201.80197,182.80522,241.20596,188.00064,210.59622,-181.01675,265.92233,180.42387,225.06767,264.83112,214.8087,-247.47725,285.42047,180.82281,227.79448,290.28323,220.77017,-275.55396,287.0702,184.87767,206.19609,291.82114,215.78377,-268.12885,279.79062,184.73886,214.34976,283.0034,211.20358,-244.13387,249.99153,117.53211,95.40147,250.06883,127.36442,-95.34469,348.87787,55.15888,73.60212,359.53738,68.47222,-158.49594,364.13815,166.3132,172.37207,371.79453,189.7522,-59.953094,356.3652,186.76413,182.47289,359.81845,198.65433,-47.244606,414.24146,192.1867,183.07864,423.8416,208.15489,-40.565155
glute_bridge_up,203.3771,320.69092,102.345474,183.66203,332.17923,129.79997,183.25493,332.82013,129.64288,182.97165,333.59973,129.50735,183.15239,338.6519,75.58618,182.5665,344.04926,75.572754,182.31747,350.36093,75.39451,189.7129,357.96252,265.82492,191.48209,381.82065,19.248184,224.53697,326.69473,157.4151,225.01869,333.49957,86.26628,323.55344,358.59625,378.0399,268.71933,445.11798,-130.96552,490.46857,376.06006,438.46594,433.61926,521.0025,-250.3678,631.3613,399.96915,360.19,598.2443,558.40643,-371.89624,679.2307,399.4039,351.8767,647.0826,601.83026,-418.3112,681.64685,408.8328,308.19348,655.9148,578.2515,-418.27225,663.5515,410.3995,337.44354,640.2023,556.0521,-370.00735,605.83405,282.6486,170.62468,609.34717,335.13098,-170.29184,860.90607,165.57016,10.644603,898.67096,213.24036,-318.24496,931.55774,409.75467,280.68268,946.02783,483.67203,-122.1463,900.21576,466.68732,305.15448,924.54706,524.00714,-99.515335,1024.1868,448.02182,295.52066,1074.4885,538.4513,-126.73674
glute_bridge_up,1059.8107,281.8481,85.861984,1081.9408,293.01096,53.882233,1083.886,298.50922,53.875423,1085.6249,304.06702,53.78411,1078.7538,286.269,103.83743,1078.5356,286.25305,103.89299,1078.3195,286.27017,103.751236,1080.6306,336.16498,0.049489025,1075.2905,311.6436,224.43625,1042.6345,294.93573,75.25957,1040.6709,285.427,140.0315,1010.3409,395.9526,-118.67531,950.37384,310.01907,355.3392,841.18353,465.39288,-194.48877,780.9308,345.81882,435.3882,677.72,490.6796,-269.74432,622.7446,338.75833,414.55612,622.17053,516.7666,-309.9072,586.6923,336.30206,417.4251,614.22406,498.36508,-293.71603,582.60205,345.18747,372.53906,635.9334,482.64926,-260.38455,594.94824,348.00827,393.7509,648.8855,285.13467,-161.45674,648.9007,226.82109,161.12332,374.64157,151.03687,-286.43365,395.4007,113.75515,14.566746,342.89108,430.11115,-136.41916,350.1207,372.86057,231.66383,370.94257,478.04813,-121.072174,374.97906,423.15845,252.12918,199.54857,483.5445,-168.71048,226.69635,412.0433,213.26056
glute_bridge_down,165.47517,83.430565,20.062334,168.95479,86.25041,13.972283,169.0587,86.93632,13.962048,169.16583,87.68382,13.940429,168.75055,85.53868,23.876707,168.72504,85.71479,23.89445,168.72147,85.89,23.85787,167.15993,93.15124,1.4651915,166.84364,90.31454,45.21377,162.07358,84.93252,16.48501,161.96835,83.93873,29.278362,150.12962,103.251945,-30.99227,142.49272,85.97458,74.5908,117.455765,113.20015,-50.839622,112.1198,93.04266,91.54318,86.372444,111.6899,-61.22973,84.89228,91.22108,82.36733,75.62656,114.66386,-71.3669,77.406555,91.80041,83.13749,74.56667,110.739784,-67.471756,76.30791,92.94528,73.72358,78.03122,108.77849,-59.14152,78.51013,93.222145,77.82003,90.897194,98.38766,-34.267044,88.083405,85.921295,34.199734,57.792397,57.100613,-57.38751,57.381382,49.45745,4.563967,30.424473,96.038666,-28.75174,32.466713,88.2173,47.441128,33.908,105.741104,-26.014172,35.428234,98.06302,51.288414,5.4241395,99.404564,-38.871494,10.755753,92.41968,43.93122
glute_bridge_down,154.81372,177.58476,154.33218,148.67996,181.78368,167.33003,148.92996,182.32175,167.28896,149.22443,182.83516,167.23022,147.15399,182.94365,151.04082,146.3222,184.39046,151.01633,145.51299,185.90652,150.94379,149.90587,190.70248,223.17947,145.01462,194.8899,148.79317,160.77542,180.16003,175.16798,159.2078,181.48515,153.29286,191.72893,196.60904,259.03888,155.65239,217.87282,74.86538,246.0036,212.29141,285.58423,194.91116,247.04523,-22.804562,295.28625,218.43979,248.2973,248.27545,265.68097,-117.893814,314.19104,220.30872,245.42293,261.9507,276.577,-136.6048,313.04114,219.14195,230.27245,267.19904,272.38412,-132.44925,303.84872,222.84604,240.30595,262.93048,267.07956,-117.17094,293.9733,212.87004,64.42566,274.89737,233.66107,-64.66839,377.39722,137.34854,-27.394634,331.5433,166.632,-122.47294,426.18948,226.45837,-21.435303,373.57556,274.32278,-119.82238,422.69995,242.91692,-20.62852,363.28873,289.63507,-115.9372,468.75693,247.1231,-41.904636,426.22455,307.40677,-123.36994
glute_bridge_up,363.17285,177.11842,13.210206,369.48373,181.03178,2.4617012,370.15814,182.71118,2.47073,370.88254,184.62772,2.445661,369.17706,178.27908,19.269547,369.2359,178.01878,19.279327,369.34668,177.86438,19.262224,370.9308,195.17621,-18.56696,369.24728,186.48459,58.71205,357.18042,181.56186,8.884791,356.72592,178.4708,30.979185,341.09232,211.03462,-54.18237,332.63303,193.41989,103.00374,285.76624,224.02068,-92.24119,280.1061,200.82281,147.2282,228.65112,227.6886,-128.9401,235.05083,195.17584,171.9363,211.12263,233.28215,-142.23103,221.34995,192.9496,179.13838,210.30714,228.45163,-135.79877,219.18492,196.79729,167.08804,216.75992,225.60753,-125.90529,223.46413,198.07928,167.2784,247.10718,151.81418,-53.928192,249.4325,141.16306,53.84355,168.71552,124.87574,-73.58483,171.91663,117.444756,36.129383,146.24597,204.58505,-36.49429,153.47762,186.88539,97.23355,149.15569,219.84416,-32.428936,156.23305,206.10327,102.902374,108.89157,217.02931,-50.82078,113.66058,202.19833,85.47713
glute_bridge_up,396.2369,198.94583,28.544083,404.58908,204.35342,12.628384,404.9846,206.23946,12.673481,405.50467,208.67947,12.657824,404.52753,202.3779,37.624687,404.78775,202.66531,37.65192,405.05676,202.98251,37.645775,403.86716,222.35645,-28.887516,403.22333,216.56764,83.676186,387.68857,204.72429,16.589563,388.21384,201.2605,48.95327,355.66006,240.21146,-86.39045,347.65686,222.0237,143.08482,276.57318,254.27022,-102.045586,272.25543,231.89581,182.43454,205.58936,259.17413,-107.249825,206.42746,229.52368,185.51456,180.32347,262.58606,-122.420204,189.9037,228.0506,190.9073,177.46361,255.60638,-116.20646,187.05937,229.8591,174.10631,186.65218,253.13551,-103.27452,192.54681,230.78026,177.61736,229.98471,166.13988,-77.89026,232.09851,155.93411,77.725876,120.67863,120.24228,-114.77768,133.60965,112.87137,51.901432,92.54025,235.5072,-54.67678,110.022255,216.91893,137.7327,98.06026,252.69496,-49.30552,118.580086,232.47069,145.33331,32.068993,260.14865,-69.770134,54.199394,231.63113,126.436
glute_bridge_down,772.7671,451.67877,60.93969,790.4911,460.99994,24.471685,790.8455,463.96814,24.37205,791.2768,467.20032,24.23757,790.7927,459.00858,78.16553,791.4077,460.37122,78.19358,792.3057,461.9274,78.084755,784.58014,493.44122,-60.17385,785.67633,487.30423,176.71216,756.5732,460.56522,33.878967,756.8178,457.40988,102.699554,704.3148,539.54004,-218.41399,677.96716,500.1366,335.85992,599.53723,599.6939,-331.0823,574.44977,539.2236,487.72458,503.03918,529.0822,-257.30463,503.42334,500.7861,519.80853,467.63724,518.2602,-284.09354,470.49493,497.80014,537.3261,474.38788,505.82083,-249.39845,477.12894,490.36276,494.37222,484.1767,506.54742,-236.51036,488.1278,491.41513,499.4796,410.9336,537.7546,-163.0427,408.2512,500.80402,163.022,253.8639,360.01212,-247.78168,259.33945,341.48404,73.90488,143.32784,549.85803,-61.287647,142.34236,517.64557,249.33449,160.54103,587.1631,-40.983234,157.22516,555.2609,262.05087,45.733036,591.2203,-62.48868,52.546112,561.74664,223.52568
